recordID,recordType,elapsedTime,PrivateKeySize,PublicKeySize,hashString,signatureSize
494e3fac-bff6-44fa-b3af-a9d5e5b9bef8,SHA256,2100,,,,
b64fd747-a897-4285-a061-35f7fc05649f,SHA256,500,,,,
f98ecede-517a-4469-8e74-732a667a1f82,SHA256,500,,,,
fbd0a310-5cc6-48f0-b40b-672b50f3d321,SHA256,600,,,,
0287b58e-17a0-45d7-8a5b-8d1f61b63e4d,SHA256,400,,,,
941b03d1-ab8a-4b91-8a05-537f3cc70a00,SHA256,500,,,,
a089b2aa-4149-48aa-b60b-dd9de2ead35f,SHA256,400,,,,
107dc3f3-0975-4906-b344-669dbd9d9cf1,SHA256,300,,,,
4ee32ae7-a4d9-4049-afeb-42e54ae544d4,SHA256,300,,,,
f777e258-d3c7-4469-aa2d-7b624b6dc029,SHA256,300,,,,
a87e7b15-d2ab-45a5-bbee-31bc98da46cd,SHA512,500,,,,
1cc6dab8-6c71-4b64-8c97-318de879ebe4,SHA512,100,,,,
afb51cd8-79ce-48f9-9c2d-d50308b82765,SHA512,0,,,,
95c852fd-28ea-4ca6-afbc-b00c4cbec403,SHA512,100,,,,
b69e2f6f-e7a3-48d6-a598-67e0a4495d77,SHA512,0,,,,
576af791-3dba-4708-9108-64b0c0948fe2,SHA512,100,,,,
df503e62-f2a9-4bc0-830e-c7f3672d677d,SHA512,0,,,,
b7ec5e56-c6c7-4f77-b73a-9b85eb0f967b,SHA512,100,,,,
04d4abc0-b51d-443b-82d8-578d8c0248da,SHA512,0,,,,
052373e2-f6cb-4bc4-a060-9ba669da147a,SHA512,100,,,,
4227ace4-a18d-42a0-9f0c-702861bf489c,SHA3_256,700,,,,
4581b41d-6160-4469-9e5b-52d205a03c8f,SHA3_256,200,,,,
d527b78c-1318-4eab-91f8-37695beca077,SHA3_256,200,,,,
6b52989f-0493-495c-a2cb-0e290a71f722,SHA3_256,100,,,,
5cfbfb9b-8fd2-4508-a166-2ff216a5c2fa,SHA3_256,200,,,,
682f01c2-c511-4624-98a0-9e52ba47887c,SHA3_256,100,,,,
614eb51e-5bb9-4934-b623-92761a7040d2,SHA3_256,100,,,,
ee2cbc0a-4bf6-456e-be44-84d136f6bc9a,SHA3_256,100,,,,
c78c64db-c2f1-4e47-b1b6-6d31873bcc0c,SHA3_256,100,,,,
7c731369-4793-4062-8845-8ad6788d4a5b,SHA3_256,200,,,,
1a2d45f7-6e8c-4dc7-9fce-ccaeaf2989a7,SHA3_512,200,,,,
18704fb5-44f6-4444-83e2-f7972a68986c,SHA3_512,100,,,,
a3df2ec0-bab7-43dd-98af-a9edb3e75ef8,SHA3_512,200,,,,
08946155-fef5-46d9-af86-32ea823ef88e,SHA3_512,300,,,,
cdfd398f-de41-45d4-bb93-442bd9987d6f,SHA3_512,100,,,,
e4662332-a149-43da-8558-731bb3f89bef,SHA3_512,200,,,,
50f77bf9-6338-48bf-b4a1-c8320cb4d3d7,SHA3_512,100,,,,
0e158b46-e1c2-4f93-a856-c92398a49c6f,SHA3_512,200,,,,
bd3ed843-e38d-4e5b-88ff-f0763f6c0db8,SHA3_512,17501,,,,
45e73e00-5a77-461b-8d34-2a26b60f74ab,SHA3_512,100,,,,
8a407f8d-68dd-4e6f-a85a-74434a4132a9,ECDSA_keygen,96706,,,,
cc07bcdb-d1c2-45ed-980d-e4545daeea03,ECDSA_keygen,24101,,,,
906de794-d989-43b0-8721-18025199b72b,ECDSA_keygen,24401,,,,
9530bbd0-09da-427a-8b13-24f3ba280a6d,ECDSA_keygen,27902,,,,
1662da00-839e-49d7-b936-55f76b1c2bed,ECDSA_keygen,22601,,,,
5a6bd1ef-73b5-470e-9514-fe7b47dded34,ECDSA_keygen,26602,,,,
49fea8fb-ee77-4139-8c1e-6b82bfccbec2,ECDSA_keygen,30002,,,,
1a4cd4cb-b998-4887-aa9e-564a71557db2,ECDSA_keygen,33702,,,,
731a2b21-41eb-4a76-8ecd-4183f14abf6a,ECDSA_keygen,30102,,,,
4eed9b41-13ca-431a-a49f-805067ad5b49,ECDSA_keygen,23301,,,,
34930c44-8d1d-486a-ad6f-d104e6de1fd0,ECDSA_sign,74605,,,,
3e95e39b-b4c6-4ab1-bd34-cb15c642c291,ECDSA_sign,41102,,,,
db0fa69c-8395-4bd4-a238-c33dc1d65c8a,ECDSA_sign,39303,,,,
9a3d412d-af6b-4575-91da-409f8f997a98,ECDSA_sign,42502,,,,
58d2b292-d8bc-4ca2-a53d-295c72bf32f2,ECDSA_sign,38303,,,,
e1ac87ea-abf7-4a8f-8312-9b79651a3aa2,ECDSA_sign,42502,,,,
a506efa2-c0eb-4de8-9e2f-46898f3e26a7,ECDSA_sign,37103,,,,
a9e91df0-68d7-4acd-8623-c60743617f0d,ECDSA_sign,41102,,,,
57fab5e6-9ae2-4a6f-98fa-1cd3f874d5ff,ECDSA_sign,37202,,,,
60e3a400-e910-40b3-b4ce-9188e0cc0843,ECDSA_sign,41502,,,,
94cffb57-f35c-4d79-905d-a68fbd32dfc6,ECDSA_verify,122207,,,,
53decdea-fcd7-4b4e-98e1-be0f72dae098,ECDSA_verify,127308,,,,
f01fe3b8-aba6-4916-b67f-4dd3b99469e2,ECDSA_verify,119707,,,,
3d10bddf-a014-4dd9-bead-a4fb6571f72c,ECDSA_verify,135408,,,,
454bbb5f-0811-4f0e-aec8-14e102403699,ECDSA_verify,295118,,,,
c688b307-0b51-46da-9b15-0220e860d34c,ECDSA_verify,255515,,,,
51b15159-2d10-4fb3-ab1f-be25be84ddb2,ECDSA_verify,129207,,,,
845822cf-495f-4076-9135-dae1866a67c4,ECDSA_verify,247215,,,,
4172a073-363e-4459-bfe8-d1f2de8ea959,ECDSA_verify,123308,,,,
9dd13f4f-46b7-4f32-a1c2-cefc08cd9401,ECDSA_verify,122707,,,,
93e3bd6c-958a-4710-837c-4799961e894f,Kyber_keygen_512,241914,,,,
c6185982-c598-4bb3-923f-5d36081f2e74,Kyber_keygen_512,287717,,,,
f932289e-0092-4e39-9ea9-b90344f3b316,Kyber_keygen_512,402524,,,,
6da422cb-1b88-40ae-a9d0-d7b113855a25,Kyber_keygen_512,242915,,,,
508f0623-e403-4bb9-bb97-e54d2ec92aee,Kyber_keygen_512,234314,,,,
3c055953-99d5-44c2-953b-8dadcfffdf0d,Kyber_keygen_512,222513,,,,
cf55816b-e40f-4a08-a468-8c6021f71cc1,Kyber_keygen_512,212813,,,,
e3766b63-fdc5-4b11-84a7-ae4de44f4d82,Kyber_keygen_512,211612,,,,
3427e0aa-11ad-495e-b275-1aa630b7f38b,Kyber_keygen_512,203813,,,,
377d44d5-0158-4e78-946b-6b56b3a902ed,Kyber_keygen_512,233614,,,,
be8e5a4e-2278-438b-b5b9-5fc6551920b7,Kyber_encrypt_512,176510,,,,
2bfd8d25-1bee-4832-bd85-476f7ca21f94,Kyber_encrypt_512,176911,,,,
d9fcf3e2-fc07-453b-849e-6a2f29aa902c,Kyber_encrypt_512,175810,,,,
1576fa6f-e96a-46cd-889a-d3addbd0dd89,Kyber_encrypt_512,162210,,,,
e60ff81f-b17b-416d-ac4a-c640a7fa5894,Kyber_encrypt_512,161810,,,,
9216576d-0f43-4654-91d9-122b4afe805c,Kyber_encrypt_512,162609,,,,
e42b8091-adf3-4678-adce-005a74480607,Kyber_encrypt_512,161009,,,,
aaab70ed-e128-4616-a924-2c62bed3b3c9,Kyber_encrypt_512,160610,,,,
7f1af10e-ec76-4a2d-975d-b4ff2e5242d0,Kyber_encrypt_512,165010,,,,
79522ca4-5e8f-4130-aa00-40efe53845eb,Kyber_encrypt_512,160109,,,,
f707c84b-8dd3-482b-b394-406404a7169a,Kyber_keygen_768,348821,,,,
92cba371-8212-479e-8a24-e2b1cab73dc5,Kyber_keygen_768,366222,,,,
ff8ece94-0c7e-45f5-9c10-dd898731bfe6,Kyber_keygen_768,331320,,,,
0970144a-1179-473a-b9ff-5586aeedc1c8,Kyber_keygen_768,439826,,,,
7fb9cd3c-7a18-4ff1-a85d-c14091d8ac96,Kyber_keygen_768,424225,,,,
d1872c1b-0ff9-433b-9aae-7fae1a33c6af,Kyber_keygen_768,326619,,,,
16daa6b4-d3ec-4c5d-aba4-78216dfc14a8,Kyber_keygen_768,332620,,,,
625fb959-79b3-4b46-9d61-5030813b4355,Kyber_keygen_768,346221,,,,
7c90e7fb-ce79-4dff-8e37-d02874bd3365,Kyber_keygen_768,331119,,,,
eadfe245-c4fc-446a-aa10-4a7710e5145f,Kyber_keygen_768,325520,,,,
23b7012e-dfdb-4636-b202-8cb53c73b6eb,Kyber_encrypt_768,260915,,,,
f0a598e9-4fa7-4668-869a-8c899731f1d0,Kyber_encrypt_768,383122,,,,
62a96132-31ed-49ca-8793-fbc83b97b7fb,Kyber_encrypt_768,371623,,,,
4eb4eba0-9e0b-4aab-a649-d506420e1920,Kyber_encrypt_768,288317,,,,
f8d601bd-2fee-406c-abca-dda4887b75df,Kyber_encrypt_768,564633,,,,
32cb9d48-a463-4483-abf1-67ce0b699310,Kyber_encrypt_768,866851,,,,
3090a986-0858-421a-a50e-11e6860c62ef,Kyber_encrypt_768,261816,,,,
eeda5360-a659-4afd-b128-143b0987ceaf,Kyber_encrypt_768,259415,,,,
cd9f71ad-536e-49a3-8b2a-97275570fb72,Kyber_encrypt_768,259816,,,,
20dad542-9d57-45a2-a2f2-f99225c46e62,Kyber_encrypt_768,257415,,,,
d3d9e44b-e716-4b10-bbce-dffedc2e4f7e,Kyber_keygen_1024,470728,,,,
eebc2fed-5f7d-4137-b3b0-a62c0f282a82,Kyber_keygen_1024,510931,,,,
2f45d290-4fdd-468c-943a-6a574da52dce,Kyber_keygen_1024,498630,,,,
1e5266b4-a2bf-4acd-b803-d0c4c7d58a23,Kyber_keygen_1024,470328,,,,
5b81a196-1bc5-4d24-b2a1-755adcaffdcd,Kyber_keygen_1024,473428,,,,
786d8c3a-5dd5-4a90-ace4-99094c03560f,Kyber_keygen_1024,483729,,,,
c234ea21-8aa0-4fa3-bf96-6571e1243ef7,Kyber_keygen_1024,466928,,,,
b13516f7-e2db-4ffa-a6ce-3b78efe362e9,Kyber_keygen_1024,472628,,,,
826b849f-394e-409c-b943-e37885800f10,Kyber_keygen_1024,467328,,,,
cd41caa2-a69e-4949-a1ca-2707b240bca8,Kyber_keygen_1024,465427,,,,
b8a240c5-5f11-4a70-8752-c292e5057b50,Kyber_encrypt_1024,378823,,,,
93134a6f-fa54-4332-bf27-82b61c8a170d,Kyber_encrypt_1024,382623,,,,
44cec85a-bf24-4537-8e2c-6b53389261ef,Kyber_encrypt_1024,381223,,,,
89bd5e62-a876-494c-839a-9267ac8f538c,Kyber_encrypt_1024,377822,,,,
0945cbfa-c0ea-435a-a133-479455fb1f27,Kyber_encrypt_1024,364022,,,,
f80fc802-97f8-4496-8717-d8161c662784,Kyber_encrypt_1024,345420,,,,
2edf5649-e47c-4317-92d6-a42c4d25e6b6,Kyber_encrypt_1024,376822,,,,
b2308c39-e78d-4402-9577-84857b8baeaf,Kyber_encrypt_1024,392223,,,,
a25e6c73-15eb-4c77-a3a7-842811dabf6b,Kyber_encrypt_1024,377523,,,,
03412397-daed-4c49-9546-182bd1a4871a,Kyber_encrypt_1024,934255,,,,
21af74aa-108f-4587-80d3-0acbff451cda,Dilithium2_keygen,117207,2528,1312,,
44af78ea-6666-478e-85e5-5d0e9621505b,Dilithium2_keygen,78605,2528,1312,,
983de0f0-36c7-4e93-91e9-325ee6a1401d,Dilithium2_keygen,78304,2528,1312,,
ac4840a3-8975-4322-a4dc-79a57cd97c7a,Dilithium2_keygen,85105,2528,1312,,
f4d78846-0286-4671-8598-68ffe95ac604,Dilithium2_keygen,79804,2528,1312,,
c02cbc6d-5da2-4f78-a046-ad7723c3a536,Dilithium2_keygen,69604,2528,1312,,
1fe5047f-9a18-4890-b086-f5f6efaf5493,Dilithium2_keygen,70104,2528,1312,,
8d875f1e-9b43-428a-9bb3-aa1511994e58,Dilithium2_keygen,77405,2528,1312,,
eef2fde2-6b7d-492f-9e26-9d9c2d014c15,Dilithium2_keygen,70604,2528,1312,,
fe2d5837-8997-4def-be1b-354528cfa81a,Dilithium2_keygen,70304,2528,1312,,
8ca48a0c-eaa5-4a46-a79c-02932fe9fbc5,Dilithium2_sign,645539,,,,2420
1f2be5d6-e154-48e4-a03b-f6af169e6f61,Dilithium2_sign,429425,,,,2420
306be8ca-ed2e-4a39-aec9-5f5f610d64b3,Dilithium2_sign,408325,,,,2420
cfbf2c39-bf00-4911-8594-f10b95150f8b,Dilithium2_sign,50303,,,,2420
0398b621-d16d-4c37-8505-7f695ade8926,Dilithium2_sign,50503,,,,2420
4c025265-1465-46c9-a995-e19c05a82da0,Dilithium2_sign,163010,,,,2420
89e91601-6b1f-4d04-98cf-937d52fcac36,Dilithium2_sign,409224,,,,2420
b0dc1809-d900-4473-b57f-15f6ace00a08,Dilithium2_sign,549933,,,,2420
83640a34-67ab-493b-bc36-e03ae349d020,Dilithium2_sign,183111,,,,2420
38ab4c60-f47d-4a4f-9a37-9d899cb5f5d9,Dilithium2_sign,55003,,,,2420
5c9fa6ff-e965-4efe-b52a-5f57573636d4,Dilithium2_verify,30202,,,,
bdebc056-2516-44ab-8245-5f0b700c8d18,Dilithium2_verify,28902,,,,
499f2a4f-a3c0-4d92-8bc6-0de33c68cd89,Dilithium2_verify,29202,,,,
655061e9-a999-4f63-b9fd-a51ca844fe0e,Dilithium2_verify,28601,,,,
6e98f8c8-6171-416a-957a-c9c4a1e8dc03,Dilithium2_verify,28301,,,,
a53b5918-5b84-48a5-be08-61d3f0744dc2,Dilithium2_verify,28902,,,,
bc891b2a-d170-4715-927c-24278a73744f,Dilithium2_verify,28302,,,,
17596374-b376-4be3-993f-3166ed24f050,Dilithium2_verify,28502,,,,
f1a90cf3-2cf2-4d73-add7-250fc51f97a5,Dilithium2_verify,28801,,,,
d156c4d8-9a84-4f26-9ead-90c6abe40495,Dilithium2_verify,28302,,,,
7bcbab13-a2f3-465e-acaf-fa946936be91,Dilithium3_keygen,181811,4000,1952,,
12356b0c-c0cd-423d-9e94-14befec37641,Dilithium3_keygen,153509,4000,1952,,
6cf7ec1a-9fb4-46de-98b0-026f99c39d7a,Dilithium3_keygen,148709,4000,1952,,
1cf5d7d4-70f0-4750-b3d8-1d89b46c9463,Dilithium3_keygen,151409,4000,1952,,
29771830-b54a-4c97-9179-ae086c4d0089,Dilithium3_keygen,168210,4000,1952,,
88ba98c1-a014-4eb8-aeab-0c38bbfde023,Dilithium3_keygen,136309,4000,1952,,
676267f5-f135-4d8a-9b5a-8ed87dbf36df,Dilithium3_keygen,1323078,4000,1952,,
bbe238cb-394a-4b29-9438-2a74a7433b46,Dilithium3_keygen,198712,4000,1952,,
670daf25-7f11-4be4-aa1c-152989c8f375,Dilithium3_keygen,195312,4000,1952,,
8056989e-788e-414a-af4e-8acb7287ee44,Dilithium3_keygen,184511,4000,1952,,
ba40c644-ead8-47fe-8a77-6b3891b294a1,Dilithium3_sign,216813,,,,3293
5a458404-3cd4-4c5e-9e51-3749f35f6f54,Dilithium3_sign,323319,,,,3293
0d4353dc-f90c-4ef8-bb1d-4f8ab62bdbab,Dilithium3_sign,89805,,,,3293
dac29c3a-5d50-4c75-a9de-775e0613d62b,Dilithium3_sign,322719,,,,3293
64984105-9a8c-48a9-92e6-28e7c9301150,Dilithium3_sign,151209,,,,3293
a1b37767-2a66-4be5-bb33-274bc7d79dd2,Dilithium3_sign,366722,,,,3293
52e1f8b3-04e2-41c4-aa81-265767c76160,Dilithium3_sign,329019,,,,3293
48aa58af-bb01-47ee-8669-6dbc4a084a0a,Dilithium3_sign,112606,,,,3293
88686c69-e5b4-4278-aa85-7f65cec2af5a,Dilithium3_sign,205613,,,,3293
7f980dd1-71da-460b-adf5-e073cc14b02e,Dilithium3_sign,823949,,,,3293
e249724d-8b86-4fd5-8a4e-f54e6fc8a60e,Dilithium3_verify,45403,,,,
c41449b7-82aa-407f-8a51-0347e73a6598,Dilithium3_verify,44702,,,,
5fb4f071-a433-44c9-b7f5-a6d1f72b57b4,Dilithium3_verify,44502,,,,
86ccda9a-0090-444f-b857-f0e1cfc49649,Dilithium3_verify,43903,,,,
e276d784-1a8f-45d8-99c7-8f069e7d8073,Dilithium3_verify,44203,,,,
3a2d2382-92fa-49cb-b939-782d2b87b056,Dilithium3_verify,44502,,,,
03b6064f-b39e-406d-b382-59d38719a13c,Dilithium3_verify,44103,,,,
79b13110-fe6d-4d63-a539-b43acb61e740,Dilithium3_verify,44203,,,,
ce52af6c-c711-4fb9-ab9c-ebd84db9f03d,Dilithium3_verify,44103,,,,
612d6350-537e-4bbf-902c-4a7fa72b4c6e,Dilithium3_verify,44202,,,,
56b30518-4fcf-49d8-8874-3ae6f9b9147b,Dilithium5_keygen,247615,4864,2592,,
e46b0036-9b61-484f-bd7e-2948d12a5fae,Dilithium5_keygen,239715,4864,2592,,
ec048dc3-188f-4a54-a258-ef27320ccb38,Dilithium5_keygen,221613,4864,2592,,
ffeacb7c-f3ed-4568-af39-c0266b56d8da,Dilithium5_keygen,187711,4864,2592,,
d425ed19-12ad-45a9-9631-e5fcaef761d3,Dilithium5_keygen,178911,4864,2592,,
05456f96-bca7-4674-80fc-90219b27ee28,Dilithium5_keygen,221313,4864,2592,,
f8ead60f-84e6-4f31-a07b-da95739c7b9c,Dilithium5_keygen,183311,4864,2592,,
a514518f-9519-4793-a92f-18f26931c6f0,Dilithium5_keygen,178110,4864,2592,,
43a10a01-2816-4f39-bc97-0887cdd607e5,Dilithium5_keygen,190712,4864,2592,,
0a413ce7-7ef5-4512-b13b-2105a19fc334,Dilithium5_keygen,179310,4864,2592,,
36a54f33-38ba-4172-803b-3dd74db7e0f0,Dilithium5_sign,157310,,,,4595
737e9a7f-8e06-44e6-aa92-6911c6fa8c28,Dilithium5_sign,150309,,,,4595
43caa415-5226-48cd-9c59-531ab3e90ecf,Dilithium5_sign,402924,,,,4595
f3636215-3728-4f58-aecb-9ceb4dab99d2,Dilithium5_sign,87905,,,,4595
a703e794-1683-48dd-abde-3c81adcc3316,Dilithium5_sign,212213,,,,4595
020f7117-c34a-4d4e-84b3-6cec79a2fd57,Dilithium5_sign,236314,,,,4595
31848f3e-3deb-49eb-98af-4fdc77d43ddb,Dilithium5_sign,274416,,,,4595
597cd1e6-8899-4689-afdf-2e9593654323,Dilithium5_sign,596635,,,,4595
46a4d003-f7ec-46bf-8fb8-0a802134f72c,Dilithium5_sign,163310,,,,4595
17eee265-3443-4ac5-85ad-886ecc9699eb,Dilithium5_sign,447727,,,,4595
db78ac80-cc77-46c4-9fb7-2c5f3cdd024b,Dilithium5_verify,50303,,,,
f926f16c-29ba-4395-8915-f43f7cd80188,Dilithium5_verify,49503,,,,
9dbbf8cd-8a87-439c-84ea-f1a35140f708,Dilithium5_verify,49703,,,,
b24c6b93-dbe9-475d-a074-acda2c9e4aab,Dilithium5_verify,49403,,,,
e9367054-af44-4d0b-acc5-30934a6c4372,Dilithium5_verify,49603,,,,
c12c954c-8e3d-4a3f-9613-371348108c67,Dilithium5_verify,49203,,,,
1f8f559e-ac64-490f-8b10-6c3200ecfcd7,Dilithium5_verify,59503,,,,
ae637dd0-91d9-4dc1-ba86-7411ec528944,Dilithium5_verify,45703,,,,
1d4bee02-aadc-4425-a523-4e4bc0d867f4,Dilithium5_verify,45803,,,,
18b62910-f86b-4f54-9889-5a669c2c1237,Dilithium5_verify,45803,,,,
21718a9d-b245-4707-af05-a0a3fa8101fd,Falcon512_keygen,64042406,2305,1793,,
8f24cb2a-2bd4-4b26-a552-72547646f289,Falcon512_keygen,57376110,2305,1793,,
443cdddf-d387-4988-8f66-40dfa7a07d6d,Falcon512_keygen,55771215,2305,1793,,
02b7f34a-1cd7-40fb-aa09-634ec3f61e98,Falcon512_keygen,54872462,2305,1793,,
b5a8a51f-c7f5-4116-acd9-430e8c6d75f2,Falcon512_keygen,55361491,2305,1793,,
a33339e8-dd1d-4da9-851a-11890c1ccff3,Falcon512_keygen,55550302,2305,1793,,
48bfd069-e26b-45d3-8dc1-630d4b39a9a1,Falcon512_keygen,55383492,2305,1793,,
74e9e730-d39e-4613-bb41-6fd42308242f,Falcon512_keygen,59193218,2305,1793,,
9b5b562e-8f8b-4a7a-9383-348cf6c729a2,Falcon512_keygen,55911724,2305,1793,,
4291e7ba-4051-421c-8762-be74143891eb,Falcon512_keygen,54037512,2305,1793,,
f7ef0f6b-0efd-4d42-9af5-143e916e1981,Falcon512_sign,14358154,,,,1538
a0279f8c-e012-4304-abca-09011fa4dada,Falcon512_sign,15088397,,,,1538
00fb4e81-8097-4f68-8fdb-0281ed904fb1,Falcon512_sign,14773378,,,,1538
3ee93809-454c-4957-a1f7-28b91fa624e0,Falcon512_sign,13595908,,,,1538
c6dae352-d5b5-4578-bbc3-3850b38213f8,Falcon512_sign,14536864,,,,1538
e74f21f4-3c27-4a0d-b0a1-f765fa4a45e5,Falcon512_sign,14230046,,,,1538
3017b008-4d69-4f19-ba8f-59e2d86c8c20,Falcon512_sign,14867084,,,,1538
d2318021-33e0-4214-8391-f43c3489f7df,Falcon512_sign,14876384,,,,1538
73588552-6e1b-4268-b6ab-4aa337b2b3b1,Falcon512_sign,14864284,,,,1538
cea4be1e-ef75-423c-9926-26f33b5d17bd,Falcon512_sign,15074196,,,,1538
07f0d018-b2db-48a3-a1e9-09f01a7b87e5,Falcon512_verify,113007,,,,
aa69c474-c49b-49ff-94aa-0e2f9ca194e6,Falcon512_verify,110407,,,,
a54bc77d-4b2d-466a-a32c-7619e3960265,Falcon512_verify,149009,,,,
bc3b8620-6ace-4c67-9fe1-3a5862691259,Falcon512_verify,106506,,,,
72071959-1466-4682-9dd5-a6ae976a6fa9,Falcon512_verify,101106,,,,
f2bf11b2-a1d9-4d8c-bf7c-de38fd1bd005,Falcon512_verify,114107,,,,
3d8e2463-f727-407d-9062-aab262ad1af3,Falcon512_verify,99806,,,,
cb24dc5d-9dec-4098-b1d1-14a75e4cccab,Falcon512_verify,98606,,,,
bf30a611-2c27-45e2-8fd9-c73e337f6fdf,Falcon512_verify,98406,,,,
8eef7d12-002b-443f-a1d6-578d1a1caafe,Falcon512_verify,98006,,,,
a889866e-db95-4f8c-906e-61adbcffe8c3,SphincsPlus256Simple_keygen,3799426,64,32,,
24793c31-a855-406b-bcc4-b69d7ceff177,SphincsPlus256Simple_keygen,3287096,64,32,,
ca4deda5-49ab-40d1-b4da-c861ce8b47cb,SphincsPlus256Simple_keygen,4078542,64,32,,
ce52d75e-1d08-4ae3-8f9a-eaaa41cdcc1c,SphincsPlus256Simple_keygen,3597714,64,32,,
c6040cde-cb58-45af-80b6-9e69531fdc8a,SphincsPlus256Simple_keygen,3530410,64,32,,
89462534-1507-4df3-aff3-e7656f1e4a88,SphincsPlus256Simple_keygen,3329598,64,32,,
96648373-bfb2-4254-af1d-0d6b0c370eff,SphincsPlus256Simple_keygen,4475466,64,32,,
fe18b89d-428a-45ac-b5d3-5dc94d746f5b,SphincsPlus256Simple_keygen,3487708,64,32,,
0ee3dfb5-11f5-4dee-9296-bed5758af330,SphincsPlus256Simple_keygen,3397102,64,32,,
ad151a48-5af9-4c50-9726-0759094ae5f9,SphincsPlus256Simple_keygen,3915733,64,32,,
56e11a6f-38d3-41a6-9ad6-14a8c4b0541c,SphincsPlus256Simple_sign,85003652,,,,16
8c4d6083-46ed-49f8-aa7b-a35c55f96a34,SphincsPlus256Simple_sign,86585346,,,,16
2cc702f7-d647-4264-bae6-edb9e376befa,SphincsPlus256Simple_sign,82170884,,,,16
82c05662-5208-40d2-ab16-8b55784de521,SphincsPlus256Simple_sign,90240764,,,,16
b62c73d3-0ae3-4b6d-b641-6f08e4ad2bf8,SphincsPlus256Simple_sign,85864704,,,,16
a914ac66-e2cf-4940-a5ac-412647e663aa,SphincsPlus256Simple_sign,84913547,,,,16
07f48cab-a618-41b5-82c0-2d8e4610a923,SphincsPlus256Simple_sign,87025472,,,,16
1d947dff-97be-4234-bead-b0056714845f,SphincsPlus256Simple_sign,81227828,,,,16
f7b72321-c246-4020-ba9c-71d8dca5fee8,SphincsPlus256Simple_sign,85618989,,,,16
f66fcb81-1609-4455-925a-8a1e68856f94,SphincsPlus256Simple_sign,80262871,,,,16
fe6cd989-cddf-4bbb-961a-155d20357f66,SphincsPlus256Simple_verify,5102203,,,,
9deaaedf-8e4b-45a4-95f1-02067fbc7a02,SphincsPlus256Simple_verify,5239011,,,,
96bb7712-0ea6-489f-9977-7663dd06bc7c,SphincsPlus256Simple_verify,4939794,,,,
5a661953-1ab0-4a25-a7de-8c6a8c07fb24,SphincsPlus256Simple_verify,4820787,,,,
065beca3-5f55-40ea-a81a-db5f77356485,SphincsPlus256Simple_verify,4613474,,,,
a1a73b48-d289-46bb-9318-f855ddc0f078,SphincsPlus256Simple_verify,7106423,,,,
48146aae-26c5-4882-a38d-40d3559656bb,SphincsPlus256Simple_verify,8093681,,,,
c8ae37d3-a5b6-4d01-8e6a-6ec599d71fe0,SphincsPlus256Simple_verify,4343458,,,,
17057f6e-0183-4a3b-b4f5-3a5184dfc1e7,SphincsPlus256Simple_verify,4989896,,,,
727b0222-6915-43b6-ae28-daf838313bbb,SphincsPlus256Simple_verify,5112204,,,,
08fb67c8-5628-4ce1-9ec5-dc435b261ed7,SphincsPlus256Robust_keygen,5811146,64,32,,
33f405ec-e917-462d-8713-14888e1f3866,SphincsPlus256Robust_keygen,5959154,64,32,,
bf4a43e6-23d1-47ed-831d-54a8f04d53dd,SphincsPlus256Robust_keygen,5680737,64,32,,
5862060e-15d0-4145-9ffb-42c0fb50d920,SphincsPlus256Robust_keygen,9224449,64,32,,
d9489204-3477-41d8-88dc-9b64119b5c17,SphincsPlus256Robust_keygen,5975255,64,32,,
e72ac8bb-3978-4bda-9308-1e460f8165b5,SphincsPlus256Robust_keygen,5881950,64,32,,
3f2b827c-0faf-421d-a66c-a11fd7c36e01,SphincsPlus256Robust_keygen,6026059,64,32,,
662361c6-4d14-457a-9505-804c41dc4a0a,SphincsPlus256Robust_keygen,5521428,64,32,,
ce4e5760-d397-405b-baf8-9d8438cb785e,SphincsPlus256Robust_keygen,5847248,64,32,,
76c10710-4a29-484b-a844-c5cef6c46d53,SphincsPlus256Robust_keygen,6279673,64,32,,
d58adeab-9e28-48bb-877c-168b53cb2092,SphincsPlus256Robust_sign,150182326,,,,16
f2e31560-0c0e-4135-9aa1-4d57ed19dbc5,SphincsPlus256Robust_sign,142691181,,,,16
d9e42a22-f5b1-44ec-98e2-52fbb99d604c,SphincsPlus256Robust_sign,166588001,,,,16
5911fe0b-26d7-45f3-b51b-f71a3e30f4da,SphincsPlus256Robust_sign,144716801,,,,16
30e7367f-9224-4d0a-b572-74700278b36a,SphincsPlus256Robust_sign,143360350,,,,16
56c20956-a86f-4d2a-94c7-2239765fa402,SphincsPlus256Robust_sign,138885866,,,,16
b0e8bacf-297c-4dea-adc5-763ad3bde2a8,SphincsPlus256Robust_sign,140170438,,,,16
6056c793-416b-4951-b253-19e1e03e0fdc,SphincsPlus256Robust_sign,137749303,,,,16
604f2026-4224-4529-adab-b4f5f19b531c,SphincsPlus256Robust_sign,143391218,,,,16
33df0f4e-f5cb-4322-be12-b755fe8de13f,SphincsPlus256Robust_sign,144444777,,,,16
9ee76b6c-1283-4e60-98fa-6790d70e417b,SphincsPlus256Robust_verify,8788191,,,,
e1d93af2-16b1-40d0-af76-a8b8afca763a,SphincsPlus256Robust_verify,9324021,,,,
1fed49fb-69aa-4e40-8970-0ff2e6a40331,SphincsPlus256Robust_verify,9115409,,,,
264c06c0-1ce3-4fef-a811-4016eaa4399f,SphincsPlus256Robust_verify,7776335,,,,
